x,y,z
-11,7,-1013
0,17,-995
-37,35,-1016
-13,17,-1016
-11,11,-1015
-27,31,-1011
-21,19,-1016
-15,25,-1011
-17,23,-1003
-21,23,-1024
-17,29,-1013
-11,13,-1015
-31,35,-1022
-17,13,-1016
-13,9,-1005
-33,25,-1005
-17,11,-1018
-9,29,-1011
-19,31,-1007
-19,17,-1024
-9,9,-1013
-9,11,-1013
-13,29,-1028
-17,13,-1020
-19,21,-1018
-27,25,-1011
-19,15,-1018
-7,15,-1009
-29,35,-1007
-15,9,-1013
-3,11,-1015
-17,25,-1011
-21,11,-1013
-7,23,-1016
3,15,-1005
-29,23,-1007
-9,5,-1016
-11,3,-1022
-31,25,-1022
-15,13,-1024
0,11,-1015
-17,25,-1013
-21,11,-1015
-15,9,-1024
-23,17,-1005
-19,21,-1015
-9,21,-1013
-11,25,-1016
-23,40,-1013
-15,17,-1022
-11,7,-1011
-19,27,-1018
-27,11,-1024
9,27,-1007
-21,31,-1015
-17,15,-1016
-11,15,-1013
-15,13,-1003
-25,35,-1015
-23,25,-1013
-7,13,-1016
-39,35,-1015
-23,15,-1009
-3,17,-1009
-13,31,-1007
-21,19,-1026
-5,13,-1026
-5,21,-1015
-13,35,-1020
-5,15,-1011
-15,5,-1009
-33,21,-1007
-9,13,-1016
0,13,-1011
-29,35,-1013
-15,19,-1024
5,15,-1013
-15,29,-1009
-21,15,-1022
-9,35,-1024
-21,21,-1009
-15,21,-1013
17,15,-1009
-9,9,-1009
-21,56,-1005
-15,13,-1011
3,-1,-1013
-31,27,-1030
-5,9,-1026
-3,23,-1016
-17,21,-1001
-19,17,-1020
0,5,-999
-7,7,-1013
-21,31,-1032
-21,27,-1018
-3,19,-1018
-29,23,-1024
-13,11,-1013
0,19,-1018
-25,17,-1011
-27,5,-1028
9,17,-1024
-19,7,-1018
-29,29,-1026
0,29,-1009
-19,13,-1011
-1,13,-1013
-9,15,-1024
-25,15,-1018
0,29,-1011
-37,21,-1026
-29,25,-1020
11,9,-1003
-19,25,-1003
-44,13,-1005
7,9,-1020
-50,33,-1018
-9,17,-1005
-1,29,-1016
-25,35,-999
11,0,-989
-15,9,-1018
-27,11,-1016
-11,-1,-1026
-11,40,-1005
-9,60,-1007
-21,40,-1009
-46,27,-1009
5,-44,-1016
-11,-15,-1018
0,15,-1001
-56,95,-1005
25,85,-1018
-40,29,-1034
1,-39,-995
-19,-39,-1007
-23,13,-1020
-11,81,-1003
-5,68,-1018
-17,52,-1020
-3,-15,-1003
-19,-25,-1007
-19,0,-1013
-17,29,-1013
-15,52,-1024
-9,68,-1011
23,17,-1009
44,11,-1005
50,-35,-1024
122,3,-1022
5,35,-1020
-35,60,-999
-122,130,-1007
-663,42,-884
179,-27,-1009
83,-103,-1175
413,-44,-1098
-431,111,-940
60,169,-960
121,197,-1071
294,-230,-962
-210,-93,-987
-46,0,-1106
117,150,-1042
11,35,-944
-54,122,-1036
-54,27,-1020
48,-5,-948
-31,29,-1034
40,-85,-1032
-68,44,-1018
33,60,-993
-17,113,-1032
-15,-1,-970
-68,-39,-987
-13,-25,-1016
-35,31,-1030
-56,60,-1024
-25,85,-1013
-25,70,-1030
5,15,-1003
-7,15,-1018
0,-40,-1036
-7,-13,-1022
13,70,-1022
-7,42,-1032
-3,3,-1001
-25,-3,-997
0,44,-1011
-48,-5,-1016
-1,5,-1005
-50,81,-1036
0,62,-1009
-29,44,-999
3,5,-1001
-9,-19,-1016
13,19,-1015
-21,21,-1011
-17,5,-1022
-19,25,-1013
-23,42,-1015
-21,27,-1005
-37,0,-1020
-31,-3,-1005
-19,48,-1001
-5,35,-1020
-29,21,-1028
-13,35,-1003
-7,19,-1018
-7,17,-1016
-23,-17,-1018
-3,7,-1022
-11,31,-1015
-5,33,-1026
-17,17,-1007
-13,-5,-1016
-17,23,-1015
-25,29,-1005
-11,5,-1005
-11,35,-1016
-7,21,-1026
-15,11,-1020
-13,17,-1016
-21,3,-1024
-13,11,-1015
-27,25,-1015
-11,19,-1020
-19,15,-1015
-21,17,-1007
-19,9,-1009
-13,13,-1001
-11,5,-1011
-1,29,-1005
-5,15,-1016
-15,15,-1015
-17,23,-1001
-15,1,-1016
-21,29,-1020
-15,35,-1020
-13,25,-1020
-21,33,-1015
-17,21,-1018
-17,19,-1009
-11,15,-1009
-13,0,-1016
-13,29,-1016
-9,11,-1015
-9,33,-1016
-19,9,-1015
-9,9,-1016
-21,25,-1007
-19,25,-1013
-5,21,-1020
-15,31,-1016
-15,13,-1015
-11,23,-1013
-13,5,-1022
-11,15,-1015
-11,23,-1011
-9,19,-1016
-23,7,-1015
-13,21,-1011
-11,31,-1028
-11,31,-1016
-19,7,-1015
-15,19,-1026
-27,21,-1018
-17,21,-1020
-21,29,-1013
-11,11,-1011
-7,15,-1022
-11,21,-1018
-9,5,-1009
-21,31,-1011
-19,9,-1011
-19,15,-1015
-23,23,-1015
-23,15,-1015
-21,31,-1007
-23,21,-1016
-13,13,-1011
-25,17,-1015
-9,11,-1016
-11,23,-1016
-9,25,-1015
-9,9,-1016
-9,21,-1015
-5,21,-1018
-11,19,-1016
-13,19,-1013
-11,9,-1022
-17,25,-1013
-13,7,-1015
-13,21,-1015
-11,35,-1015
-11,15,-1020
-3,21,-1020
-23,17,-1015
-3,11,-1011
-17,31,-1013
-21,19,-1009
-13,27,-1016
-9,31,-1011
-5,23,-1016
-19,29,-1011
-1,19,-1011
-7,23,-1005
-19,29,-1011
-11,9,-1016
-17,37,-1022
-11,11,-1013
-9,15,-1007
-19,23,-1003
-13,19,-1016
-19,37,-1016
-19,25,-1016
-19,9,-1018
-13,21,-1013
-21,21,-1009
-17,21,-1005
-17,25,-1013
-13,15,-1018
-21,21,-1026
-19,15,-1018
-11,25,-1011
-27,31,-1009
-7,9,-1022
-15,31,-1016
-19,15,-1013
-15,17,-1011
-13,23,-1005
-21,17,-1009
-7,23,-1009
-17,23,-1013
-21,15,-1013
-9,23,-1015
-15,7,-1022
-5,11,-1011
-13,13,-1020
0,21,-1015
-13,35,-1016
-7,15,-1015
-9,15,-1018
-3,5,-1016
-13,11,-1020
-9,29,-1016
-17,17,-1016
-13,13,-1015
-13,19,-1016
-19,5,-1007
-11,29,-1016
-9,13,-1020
-15,17,-1022
-17,27,-1018
-11,9,-1015
-17,25,-1022
-15,19,-1013
-11,13,-1020
-13,17,-1007
-11,25,-1016
-19,33,-1009
-15,27,-1013
-9,13,-1011
-15,17,-1015
-13,19,-1016
-11,19,-1005
-15,23,-1005
-7,11,-1013
-11,31,-1013
-19,19,-1009
-21,19,-1018
-15,23,-1007
-15,7,-1015
-15,17,-1011
-11,19,-1007
-3,23,-1015
-21,27,-1011
-21,3,-1007
-23,21,-1009
-7,17,-1007
-11,19,-1015
-13,33,-1015
-19,11,-1009
-21,11,-1016
-11,15,-1013
-9,15,-1015
-9,31,-1016
-17,13,-1007
-15,19,-1015
-7,19,-1015
-15,5,-1016
-17,23,-1020
-19,21,-1016
-27,15,-1016
-13,21,-1011
-17,19,-1015
-21,29,-1018
-21,17,-1011
-27,3,-1016
-23,25,-1009
-19,9,-1007
-23,33,-1011
-13,27,-1015
-17,13,-1013
-15,29,-1015
-11,13,-1007
-13,17,-1024
-15,33,-1007
-9,3,-1016
-15,23,-1022
-15,19,-1015
-13,21,-1024
-13,29,-1011
-13,13,-1015
-7,19,-1015
-11,19,-1011
-9,23,-1016
-17,35,-1020
-5,13,-1015
-3,21,-1015
-1,19,-1013
-13,23,-1011
-9,39,-1018
-13,21,-1013
-1,21,-1015
-5,23,-1011
-3,11,-1015
-3,35,-1001
-5,15,-1013
-7,13,-1005
-15,21,-1009
-7,15,-1013
-9,35,-1013
-15,17,-1005
-11,7,-1016
-15,29,-1013
-17,19,-1026
-15,23,-1015
-5,27,-1011
-17,15,-1016
-17,31,-1016
-21,15,-1007
-21,35,-1018
-17,25,-1015
-19,5,-1018
-11,23,-1009
-17,9,-1016
-15,25,-1015
-19,21,-1007
-15,9,-1007
-13,17,-1013
-17,11,-1011
-11,17,-1015
-11,31,-1009
-19,13,-1016
-11,25,-1024
-21,17,-1020
-11,11,-1022
-17,19,-1011
-25,3,-1015
-9,15,-1022
-11,19,-1015
-15,13,-1016
-9,39,-1009
-7,9,-1018
-7,11,-1015
-11,23,-1020
-5,17,-1013
-11,31,-1015
-19,7,-1009
-13,17,-1015
-3,29,-1016
-9,5,-1013
-13,31,-1007
-9,25,-1007
-15,13,-1009
-19,35,-1007
-21,5,-1013
-13,25,-1018
-15,21,-1018
-19,7,-1015
-17,23,-1005
-15,11,-1011
-21,23,-1016
-13,27,-1011
-17,15,-1020
-21,31,-1020
-21,17,-1016
-19,25,-1018
-9,35,-1005
-17,11,-1016
-23,23,-1018
-13,19,-1009
-17,21,-1016
-13,23,-1011
-25,15,-1022
-17,21,-1013
-23,27,-1005
-17,21,-1009
-21,31,-1013
-13,7,-1020
-13,21,-1015
-19,21,-1007
1,15,-1020
-19,35,-1007
-9,11,-1001
-11,23,-1022
-17,25,-1015
-11,9,-1009
-11,27,-1018
-21,17,-1009
-1,11,-1005
-19,19,-1007
-11,11,-1016
-1,25,-1013
-7,17,-1013
-15,5,-1009
-13,31,-1022
-19,9,-1015
-15,33,-1018
-11,29,-1011
-17,5,-1013
-7,19,-1013
-17,15,-1009
-9,25,-1015
-19,19,-1007
-5,9,-1022
-11,27,-1005
-15,7,-1009
-17,11,-1013
-21,27,-1016
-7,7,-1015
-13,27,-1018
-21,17,-1013
-21,17,-1016
-15,37,-1011
-15,7,-1009
-19,21,-1016
-19,25,-1011
-13,19,-1018
-19,31,-1013
-11,1,-1009
-29,19,-1015
-15,21,-1016
-11,9,-1011
-5,31,-1011
-15,21,-1007
-11,11,-1013
-17,29,-1015
-9,15,-1015
-17,29,-1011
-11,15,-1003
-11,15,-1011
-17,31,-1007
-13,11,-1009
-25,27,-1007
-11,15,-1013
-21,17,-1016
-17,27,-1011
-21,19,-1009
-7,25,-1007
-27,31,-1018
-9,11,-1015
-19,23,-1020
-17,15,-1013
-5,15,-1013
-11,31,-1005
-13,11,-1013
-11,19,-1007
-17,15,-1015
-7,19,-1015
-15,31,-1022
-7,7,-1013
-15,21,-1015
-9,15,-1011
-21,15,-1015
-27,35,-1015
-21,5,-1022
-9,13,-1018
-13,21,-1005
-17,17,-1009
-11,25,-1013
-11,11,-1009
-5,13,-1007
-11,21,-1011
-11,9,-1011
-11,33,-1011
-19,17,-1011
-15,17,-1016
-21,25,-1005
-9,7,-1005
-17,29,-1007
-21,15,-1015
-21,1,-1018
-19,25,-1015
-15,3,-1005
-3,21,-1018
-15,23,-1022
-15,-1,-1022
-19,35,-1015
-19,13,-1024
-9,25,-1018
-15,33,-1011
-15,-5,-1018
-17,31,-1018
-15,11,-1020
-13,31,-1020
-19,25,-1015
-15,11,-1011
-19,27,-1005
-9,9,-1007
-13,23,-1016
-13,33,-1013
-21,13,-1007
-17,25,-1020
-11,19,-1015
-9,31,-1022
-9,31,-1026
-7,11,-1020
-21,17,-1011
-11,19,-1018
-23,17,-1011
-13,42,-1022
-9,27,-1003
-15,15,-1020
-7,25,-1011
-17,11,-1005
-15,35,-1022
-15,21,-1016
-11,17,-1026
-11,21,-1018
-13,11,-1016
-11,21,-1013
-15,15,-1009
-9,5,-1013
-11,40,-1018
-9,9,-1011
-9,25,-1015
-9,23,-1007
-19,9,-1013
-19,25,-1015
-9,19,-1018
-11,23,-1016
-23,21,-1020
-7,3,-1020
-31,15,-1020
-29,23,-1013
-1,21,-1013
-19,33,-1011
-9,9,-1011
-17,27,-1016
-11,13,-1005
-7,11,-1005
-9,35,-1016
-27,13,-1015
-13,5,-1013
-17,19,-1007
-15,11,-1016
-19,33,-1015
-21,15,-1009
-19,7,-1016
-7,23,-1001
-29,17,-1018
-3,33,-1009
-1,21,-1009
-9,19,-1015
-15,19,-1009
-19,9,-1018
-15,29,-1015
-11,15,-1005
-25,15,-1015
-33,27,-1016
-5,7,-1015
-13,35,-1016
-17,33,-1015
-11,13,-1020
-9,29,-1026
-11,5,-1022
-17,27,-1009
-19,33,-1001
-1,11,-1011
-23,25,-1011
-15,13,-1016
-17,27,-1013
-9,23,-1009
-13,5,-1013
0,27,-1015
-15,23,-1016
-11,21,-1016
-9,31,-1009
-13,9,-1011
-25,15,-1020
-19,13,-1009
-25,13,-1011
-13,37,-1016
-25,9,-1018
-23,15,-1016
-15,27,-1005
-13,21,-1011
-13,31,-1009
-17,9,-1007
-25,13,-1016
-19,25,-1011
-11,9,-1020
-13,31,-1009
-21,23,-1015
-11,11,-1005
-23,35,-1011
-23,11,-1015
-25,29,-1007
0,25,-1013
-19,13,-1015
-17,31,-1018
-27,19,-1013
-11,35,-1013
-13,29,-1013
-11,3,-1015
-15,21,-1022
-9,3,-1018
-11,27,-1018
-19,37,-1018
-17,13,-1020
-11,27,-1013
-19,15,-1015
-9,25,-1015
-19,35,-1005
-3,15,-1011
-19,21,-1011
-19,15,-1009
-13,27,-1009
-17,39,-1013
-11,9,-1016
-19,19,-1016
-3,17,-1018
-9,21,-1013
-23,37,-1013
-17,5,-1016
-9,13,-1013
-15,27,-1007
-15,19,-1015
-19,31,-1009
-11,13,-1018
-11,25,-1018
-17,25,-1007
-13,15,-1015
-15,37,-1022
-25,15,-1015
-3,15,-1016
-17,25,-1013
-11,17,-1011
-21,31,-1015
-11,15,-1005
-27,9,-1011
-5,37,-1015
-17,13,-1005
-11,35,-1016
-21,27,-1018
-9,5,-1026
-15,15,-1011
-21,9,-1015
-23,25,-1013
-11,31,-1003
-13,3,-1013
-21,25,-1024
-3,17,-1009
-15,17,-1015
-23,35,-1016
-3,9,-1024
-25,29,-1011
-21,15,-1020
-15,19,-1015
-15,27,-1020
-5,15,-1016
-13,15,-1022
-13,19,-1020
0,15,-1018
-11,29,-1009
-21,11,-1013
-9,13,-1016
-19,15,-1011
-5,21,-1009
-13,31,-1009
-7,11,-1009
-9,23,-1009
-25,17,-1022
-3,9,-1007
-17,29,-1015
-11,21,-1026
-9,3,-1020
-3,31,-1013
-13,21,-1016
-9,31,-1016
-9,23,-1018
-13,17,-1024
-21,29,-1016
-19,13,-1015
-13,23,-1011
-33,33,-1018
-9,9,-1022
-11,17,-1015
-15,9,-1003
-9,29,-1016
-15,23,-1013
-11,5,-1016
-11,21,-1013
-13,19,-1018
-25,15,-1013
-17,27,-1011
0,5,-1011
-17,15,-1011
-25,21,-1005
-7,21,-1016
-13,37,-1009
-21,11,-1011
-29,15,-1009
-19,21,-1015
-5,13,-1015
-15,39,-1016
-11,11,-1020
-27,13,-1020
-21,15,-1015
-29,11,-1009
-15,39,-1009
-25,11,-1020
-11,11,-1026
-25,23,-1016
-11,17,-1011
-7,35,-1013
-5,21,-1009
-21,15,-1005
-13,33,-1005
-9,15,-1015
-25,31,-1020
-11,15,-1005
-7,1,-1018
-7,27,-1003
-19,15,-1007
1,33,-1013
-11,23,-1015
-5,1,-1009
-15,15,-1016
-13,15,-1020
-7,21,-1016
-17,33,-1009
-15,21,-1015
-11,21,-1013
-9,9,-1005
-9,19,-1013
-19,31,-1005
-15,17,-1007
-23,23,-1013
-15,31,-1009
-15,13,-1013
-11,21,-1005
-15,15,-1007
-5,15,-1015
-13,27,-1005
-15,17,-1020
-19,39,-1005
-21,13,-1005
-23,17,-1016
-27,33,-1007
-21,25,-1009
-11,39,-1003
-21,19,-1007
-9,9,-1018
-11,17,-1013
-19,9,-1009
-13,39,-1020
-15,23,-1011
-11,13,-1013
-19,29,-1022
-11,0,-1020
-15,19,-1015
-21,29,-1009
-1,9,-1022
-15,19,-1013
-15,5,-1015
-9,15,-1020
-13,13,-1016
-9,9,-1016
-5,29,-1016
-13,19,-1016
-17,21,-1015
-9,25,-1016
-15,-5,-1018
-9,17,-1018
-11,13,-1016
-15,19,-1018
-19,37,-1015
-9,15,-1020
-7,21,-1016
-19,29,-1015
-11,23,-1018
-11,42,-1016
-15,17,-1016
-19,33,-1018
-13,44,-1009
-13,40,-1015
-19,64,-1013
-11,39,-1015
-19,42,-1020
-21,60,-1024
-13,42,-1009
-11,83,-1009
-27,83,-1009
-11,68,-1013
-13,99,-1011
-5,87,-1003
-11,119,-1009
-25,115,-1013
-11,109,-1011
-27,128,-1015
-21,126,-1007
-9,142,-1011
-23,152,-1009
-21,150,-1011
-19,177,-1013
-13,183,-1016
-25,197,-1011
-15,212,-1015
-13,193,-1015
-17,204,-1013
-17,220,-1011
-13,242,-1013
-23,261,-1011
-21,249,-1015
-21,257,-1016
-17,263,-1007
-23,265,-1009
-15,286,-1015
-29,267,-1015
-15,273,-1022
-15,294,-1026
-9,292,-1020
-27,318,-1015
-13,308,-1030
-21,327,-1022
-19,353,-1011
-23,353,-1015
-17,372,-1016
-19,353,-1015
-19,341,-1013
-33,347,-1009
-19,343,-1024
-23,382,-1030
-17,359,-1016
-23,322,-1026
-27,349,-1022
-21,331,-1024
-19,368,-1013
-29,353,-1024
-7,339,-1028
-15,368,-1032
-1,341,-1030
-5,343,-1028
-21,337,-1011
-1,318,-1026
-21,347,-1016
-25,304,-1028
-19,308,-1028
-21,331,-1024
-15,286,-1028
-25,300,-1020
-13,288,-1020
-19,296,-1028
-25,316,-1016
-23,267,-1015
-21,277,-1028
-19,283,-1024
-11,263,-1028
-25,263,-1034
-3,220,-1013
-7,245,-1028
-25,249,-1022
-17,197,-1028
-11,230,-1022
-13,191,-1028
-13,210,-1018
-31,185,-1018
-25,169,-1020
-21,199,-1018
-17,181,-1015
-29,152,-1011
-25,179,-1007
-15,160,-1015
-13,175,-1009
-21,148,-1011
-7,128,-1013
-17,167,-1015
-9,130,-1015
-21,148,-1013
-19,146,-1005
-19,160,-1013
-19,181,-1005
-25,152,-1007
-11,156,-1013
-13,189,-997
-21,191,-1016
-17,162,-1005
-9,179,-1022
-23,204,-1015
-1,191,-1011
-17,232,-1016
-13,232,-1011
-17,234,-1015
-21,255,-1024
-17,249,-1011
-23,304,-1015
-27,322,-1024
-13,279,-1013
-21,312,-1015
-15,306,-1015
-9,325,-1026
-23,306,-1015
-21,316,-1018
-13,361,-1013
-11,368,-1016
-29,359,-1026
-29,378,-1016
-11,384,-1016
-11,421,-1016
-19,417,-1015
-17,402,-1020
-21,472,-1018
-13,423,-1026
-21,419,-1022
-29,382,-1022
-7,382,-1020
-15,406,-1015
-25,396,-1018
-11,411,-1026
-17,470,-1026
-7,439,-1032
-29,433,-1032
-9,413,-1026
-11,458,-1022
-11,503,-1026
-15,439,-1030
-21,415,-1032
-13,392,-1022
0,413,-1028
-27,411,-1028
-9,402,-1016
-23,433,-1032
-21,437,-1024
-13,382,-1020
-21,388,-1013
-13,392,-1015
-9,433,-1022
-23,394,-1015
-13,337,-1026
-13,357,-1013
-11,333,-1011
-13,337,-1015
-33,314,-1018
0,281,-1011
-35,300,-1024
-17,275,-1005
-15,294,-1015
-19,327,-1001
-23,286,-1001
-13,253,-1005
-35,214,-1015
-7,228,-1009
-21,251,-1009
-27,199,-1022
-19,226,-1007
-25,273,-1003
-7,251,-1005
-13,204,-1003
-21,134,-1022
-15,189,-1022
-25,255,-1020
-31,216,-1022
-17,191,-1009
-31,173,-1015
-17,189,-1018
-33,203,-1013
-23,203,-1009
-19,197,-1020
-25,185,-1011
-27,175,-1024
-23,230,-1011
-11,220,-1013
-9,210,-1022
-29,173,-1015
-1,148,-1013
-11,251,-1007
-7,234,-1016
-15,236,-1018
-21,201,-1007
-1,210,-1009
-21,281,-1011
-25,259,-1007
-5,244,-1005
-23,265,-1016
-11,238,-1007
-37,312,-1022
-25,294,-1013
-17,300,-1018
-23,331,-1001
-23,290,-1007
-27,329,-1005
-11,345,-1032
-1,359,-1007
-29,406,-1015
-17,368,-1022
-17,392,-1024
-25,372,-1028
-21,349,-1015
-23,372,-1013
-3,386,-1016
-7,443,-1028
-23,462,-1026
-7,437,-1036
-15,452,-1028
-17,415,-1022
-21,415,-1026
-27,458,-1026
-9,491,-1030
-11,499,-1030
-27,421,-1028
-33,388,-1038
-19,464,-1024
-21,445,-1022
-21,413,-1022
-25,407,-1028
1,437,-1026
-25,493,-1030
-21,406,-1024
-31,372,-1028
-15,378,-1036
-5,394,-1030
-17,370,-1030
-9,363,-1028
-9,374,-1036
0,406,-1022
-3,343,-1028
-19,359,-1034
-11,382,-1020
0,327,-1026
-21,335,-1016
-15,281,-1024
-31,368,-1026
-21,345,-1026
-15,296,-1032
-17,292,-1016
-11,302,-1015
-7,353,-1005
-3,322,-1016
-15,269,-1024
-1,304,-1011
-7,296,-1011
-5,281,-1015
-21,257,-1013
-17,257,-999
-33,271,-1013
-21,271,-1009
-17,238,-1015
-23,306,-985
-19,273,-1007
-13,267,-1005
-39,242,-1003
-17,242,-997
-27,281,-1003
-17,214,-1005
-23,222,-1016
-21,255,-1001
-17,210,-1016
-17,245,-1009
-21,189,-1003
-21,238,-1001
-33,283,-1005
-23,290,-1003
-21,296,-1005
-19,277,-997
-19,251,-1011
-17,251,-1015
-29,251,-1020
-17,300,-1024
-13,300,-1005
-33,216,-1028
-3,204,-1018
-19,210,-1036
-23,335,-1024
-13,374,-1015
-9,290,-1020
-19,290,-1016
-3,245,-1015
-27,306,-1015
-27,294,-1015
-21,271,-1009
-19,296,-1011
5,288,-1028
-13,363,-1015
-9,368,-1028
-15,345,-1028
-31,335,-1026
-17,351,-1005
-15,343,-1007
-31,386,-1016
-21,322,-1024
-35,361,-1022
-21,363,-1011
-23,349,-1007
-21,361,-1009
-15,382,-1016
-19,462,-1013
-9,448,-1011
-23,370,-1046
-5,363,-1028
-23,386,-1034
11,406,-1024
-19,435,-1026
-15,366,-1032
-13,427,-1036
-5,402,-1028
-33,411,-1034
-9,392,-1028
-21,372,-1028
-1,388,-1034
-21,392,-1018
-21,376,-1030
-17,402,-1036
-7,347,-1048
-40,382,-1028
-15,376,-1030
-15,382,-1018
-11,382,-1024
-44,363,-1009
-33,388,-1015
-42,400,-1026
-23,333,-1034
-37,288,-1024
-27,279,-1007
-17,302,-1011
-3,357,-1005
-11,318,-1026
-19,361,-1032
-17,368,-1015
-1,333,-1015
-25,327,-1016
-37,277,-1013
-27,320,-1022
-37,304,-1018
-29,290,-1020
-21,290,-1015
-23,265,-1015
-3,216,-1013
-25,236,-999
-21,251,-1015
-37,335,-1018
-11,320,-1013
-15,294,-1015
-19,343,-999
1,273,-1011
-13,320,-1024
0,263,-1003
-9,242,-1026
3,277,-1015
0,290,-1026
17,238,-1022
-19,222,-1018
3,226,-1009
-17,353,-1005
-11,345,-1005
-31,302,-1024
-56,339,-1015
-9,302,-1011
-40,376,-1018
0,273,-1005
0,240,-1009
5,290,-1020
3,314,-1018
-11,353,-1026
-21,339,-1009
-7,290,-1026
-15,286,-1011
-15,273,-1013
-27,386,-1032
-13,464,-1011
-21,423,-1018
-25,343,-1016
-3,238,-1009
-25,325,-1022
-27,341,-1016
-33,267,-1022
-39,265,-1015
-39,306,-1020
-29,378,-1018
-29,384,-1024
-25,257,-1030
-29,263,-1020
-23,288,-1009
11,355,-1003
-25,398,-1005
-9,335,-995
0,310,-1032
-9,275,-1036
-5,267,-1036
-7,304,-1011
0,257,-1013
13,187,-1018
-19,255,-1015
-11,181,-1018
-42,296,-1013
-33,218,-1013
-23,257,-1015
-37,296,-1005
-19,269,-1011
-31,281,-1018
-17,171,-1016
-7,156,-1015
-1,177,-1009
0,245,-1024
11,261,-1020
9,193,-1024
-17,87,-1026
-17,113,-1028
0,130,-1005
-35,204,-1030
-23,203,-1001
-21,191,-1005
-17,165,-1018
-44,132,-1018
-40,56,-1013
-37,117,-1011
-13,64,-1018
-48,111,-1032
-31,40,-1024
-3,52,-1013
-13,39,-1022
-19,-13,-1015
-1,42,-1009
-5,91,-1007
-5,163,-1013
-9,140,-1020
-25,19,-1009
1,-48,-999
-27,-9,-1018
-17,-15,-1015
0,5,-1011
1,-19,-1007
-29,0,-1018
-13,-17,-1003
-7,-13,-1015
-5,23,-1028
-11,15,-1007
-1,-3,-1020
-13,5,-997
-11,76,-997
-7,177,-989
7,83,-1005
-9,-39,-999
-3,-44,-1022
-11,-9,-1018
-11,64,-1018
-25,62,-1001
-15,-13,-999
-25,40,-1003
-7,39,-1013
-42,124,-1028
-39,154,-1011
-29,119,-1028
-46,101,-1005
-31,87,-1007
-21,83,-1011
-15,76,-1005
-9,-35,-1034
-39,-9,-1030
-9,58,-1003
0,117,-1018
-21,122,-1011
0,13,-1018
-21,40,-1042
-19,167,-1030
-5,242,-1024
-9,238,-1007
7,87,-999
3,56,-999
9,29,-1034
-11,119,-1032
-13,179,-1040
-7,160,-1009
21,-29,-997
-19,-17,-999
-7,126,-1024
-7,349,-1007
-33,435,-1042
-9,290,-1018
-15,89,-1016
-23,23,-1030
-9,154,-1018
-7,286,-997
-25,288,-1016
-1,136,-1038
-19,23,-1046
-37,50,-1032
-37,204,-1011
-5,230,-1003
-44,175,-1016
-33,111,-1016
-33,134,-1030
-40,210,-1044
-44,267,-1026
3,169,-991
-25,-9,-989
-27,-7,-1007
-15,91,-1026
-19,117,-1042
-27,130,-1044
3,5,-1011
-21,-46,-1009
-21,68,-989
-3,70,-1015
-40,165,-995
-7,103,-1034
-21,85,-1026
-23,85,-1001
-5,46,-991
-7,-56,-1009
-13,-46,-989
13,-111,-1028
3,44,-1024
0,31,-1016
5,-44,-1001
-1,-132,-1020
9,-101,-995
7,-15,-1028
-39,160,-1026
-3,154,-1024
-19,56,-987
-37,-87,-987
3,-78,-997
-21,-76,-1016
-33,-44,-1028
-31,-21,-1026
-21,-52,-1016
-9,-60,-981
-13,-91,-989
-17,-48,-1005
-25,33,-1015
-35,72,-1011
-11,-54,-1007
-9,-140,-999
-3,-193,-1013
-15,25,-1005
-13,42,-1026
-11,31,-1018
7,-144,-1005
-9,-171,-1003
-13,-62,-1007
-21,83,-991
-9,126,-1030
-21,9,-1016
-39,-60,-1026
-27,-9,-991
-1,134,-987
0,152,-997
-11,74,-1005
-7,-15,-1026
0,-21,-1028
-5,42,-1005
1,17,-1026
-11,25,-1009
-11,27,-1007
-37,70,-1015
-39,208,-1026
-25,179,-1007
-56,187,-1028
-25,62,-1013
-29,85,-1032
-39,191,-1009
-29,204,-1028
-15,70,-1015
-40,-17,-1022
-11,-54,-1028
-21,83,-1009
0,105,-1020
-11,109,-1026
0,64,-1020
-35,140,-1052
-3,222,-1024
-35,238,-1022
13,140,-1005
-19,64,-987
17,-7,-1009
-13,56,-1036
-21,185,-1018
11,83,-1026
-15,21,-1015
11,-121,-999
-5,1,-1009
-9,267,-1009
1,413,-1011
0,341,-1016
0,56,-1030
13,-103,-1042
-5,19,-1013
3,183,-1016
-5,290,-1003
-11,93,-1015
-21,-81,-1034
-19,-64,-1015
-29,50,-1024
-37,158,-1009
-29,122,-1013
-21,-48,-1034
-44,-15,-1018
-21,78,-1011
-29,242,-1007
-11,134,-1011
-11,-76,-1015
-15,-85,-1048
-25,-27,-1026
-17,140,-1015
-5,64,-1001
-21,-74,-1001
-19,-144,-1007
-13,-80,-1011
-27,-11,-1032
-15,39,-1005
-11,11,-1007
15,-9,-972
-21,-21,-999
0,-13,-997
-3,-70,-1032
-29,-119,-1020
15,-160,-1036
3,-39,-989
29,15,-1001
-1,-27,-1003
11,-99,-1022
-3,-136,-1026
-15,-3,-1026
-13,85,-1011
-27,68,-1001
-46,-15,-1005
5,-85,-989
-40,-44,-1016
-19,-56,-1015
-33,-40,-1036
-19,-15,-1013
1,-27,-1009
-19,-15,-1001
1,-9,-1003
-13,37,-1011
-13,-3,-1030
-35,-7,-1016
-21,-81,-991
-35,-25,-1007
-13,3,-1003
-37,78,-1003
-29,48,-1003
-21,-5,-1022
-21,-60,-1016
-21,-50,-1005
9,-21,-995
-9,5,-1022
19,19,-1016
